 55 1920.122042 1.147E-29 2.489E+01.04710.050 3256.54960.67-.002822              2              1                    P 26      47562310 8 5 5 1 8   102.0  106.0
 56 1920.805512 1.121E-28 1.259E+01.04170.044 2374.08340.67-.002809              1              0                    P 36      47562310 8 5 5 1 8   852.0  876.0
 53 1921.469567 6.608E-30 2.549E+01.04220.045 4369.86160.67-.002809              2              1                    P 35      47562310 8 5 5 1 8    69.0   71.0
 54 1921.497862 2.213E-29 1.291E+01.03820.040 3687.69020.67-.002826              1              0                    P 44      47562310 8 5 5 1 8   522.0  534.0
 53 1921.688659 3.129E-27 1.276E+01.03990.042 2987.90090.67-.002815              1              0                    P 40      47562310 8 5 5 1 8    79.0   81.0
 51 1921.922433 1.379E-27 1.311E+01.03660.039 4488.00120.67-.002841              1              0                    P 48      47562310 8 5 5 1 8    95.0   97.0
 55 1921.927412 1.158E-26 1.246E+01.04430.047 1727.47280.67-.002811              1              0                    P 31      47562310 8 5 5 1 8   122.0  126.0
 51 1923.292511 6.013E-30 2.623E+01.03860.041 5725.70900.67-.002822              2              1                    P 43      47562310 8 5 5 1 8    85.0   87.0
 56 1924.288330 2.779E-31 2.532E+01.04480.047 3713.39820.67-.002813              2              1                    P 30      47562310 8 5 5 1 8   708.0  732.0
 55 1924.302594 1.708E-29 2.507E+01.04770.051 3166.87870.67-.002824              2              1                    P 25      47562310 8 5 5 1 8    98.0  102.0
 52 1924.731910 3.509E-29 2.567E+01.04220.045 4382.43060.67-.002809              2              1                    P 35      47562310 8 5 5 1 8   138.0  142.0
 52 1924.939759 1.672E-26 1.285E+01.03990.042 2999.25220.67-.002815              1              0                    P 40      47562310 8 5 5 1 8   158.0  162.0
 56 1925.404193 2.033E-28 1.268E+01.04220.045 2246.23440.67-.002809              1              0                    P 35      47562310 8 5 5 1 8   828.0  852.0
 53 1926.125855 1.187E-29 2.567E+01.04270.045 4243.78180.67-.002809              2              1                    P 34      47562310 8 5 5 1 8    67.0   69.0
 55 1926.272861 1.896E-26 1.255E+01.04480.047 1619.79640.67-.002813              1              0                    P 30      47562310 8 5 5 1 8   118.0  122.0
 53 1926.515645 6.189E-27 1.285E+01.04030.043 2842.84040.67-.002813              1              0                    P 39      47562310 8 5 5 1 8    77.0   79.0
 54 1926.562673 4.785E-29 1.301E+01.03860.041 3524.75760.67-.002822              1              0                    P 43      47562310 8 5 5 1 8   510.0  522.0
 54 1926.938245 1.307E-31 2.601E+01.04080.043 4855.79380.67-.002811              2              1                    P 38      47562310 8 5 5 1 8   450.0  462.0
 51 1927.247824 3.276E-27 1.322E+01.03700.039 4306.13750.67-.002837              1              0                    P 47      47562310 8 5 5 1 8    93.0   95.0
 51 1928.440602 1.293E-29 2.644E+01.03900.041 5563.81840.67-.002819              2              1                    P 42      47562310 8 5 5 1 8    83.0   85.0
 55 1928.455872 2.499E-29 2.525E+01.04830.051 3080.63100.67-.002827              2              1                    P 24      47562310 8 5 5 1 8    94.0   98.0
 56 1928.691712 4.502E-31 2.550E+01.04540.048 3607.54890.67-.002815              2              1                    P 29      47562310 8 5 5 1 8   684.0  708.0
 52 1929.407741 6.319E-29 2.586E+01.04270.045 4255.87530.67-.002809              2              1                    P 34      47562310 8 5 5 1 8   134.0  138.0
 52 1929.787222 3.315E-26 1.294E+01.04030.043 2853.64320.67-.002813              1              0                    P 39      47562310 8 5 5 1 8   154.0  158.0
 56 1929.975881 3.621E-28 1.277E+01.04270.045 2121.88420.67-.002809              1              0                    P 34      47562310 8 5 5 1 8   804.0  828.0
 55 1930.591636 3.048E-26 1.264E+01.04540.048 1515.55650.67-.002815              1              0                    P 29      47562310 8 5 5 1 8   114.0  118.0
 53 1930.754121 2.095E-29 2.586E+01.04320.046 4121.25240.67-.002809              2              1                    P 33      47562310 8 5 5 1 8    65.0   67.0
 53 1931.315263 1.202E-26 1.295E+01.04080.043 2701.33830.67-.002811              1              0                    P 38      47562310 8 5 5 1 8    75.0   77.0
 54 1931.599751 1.016E-28 1.311E+01.03900.041 3365.44150.67-.002819              1              0                    P 42      47562310 8 5 5 1 8   498.0  510.0
 54 1931.800913 2.517E-31 2.621E+01.04130.044 4715.92640.67-.002810              2              1                    P 37      47562310 8 5 5 1 8   438.0  450.0
 51 1932.545040 7.640E-27 1.332E+01.03740.040 4127.95390.67-.002833              1              0                    P 46      47562310 8 5 5 1 8    91.0   93.0
 55 1932.581757 3.589E-29 2.543E+01.04900.052 2997.80950.67-.002829              2              1                    P 23      47562310 8 5 5 1 8    90.0   94.0
 56 1933.067347 7.163E-31 2.569E+01.04600.049 3505.19170.67-.002817              2              1                    P 28      47562310 8 5 5 1 8   660.0  684.0
 51 1933.559804 2.729E-29 2.664E+01.03950.042 5405.60560.67-.002817              2              1                    P 41      47562310 8 5 5 1 8    81.0   83.0
 52 1934.055398 1.117E-28 2.605E+01.04320.046 4132.88350.67-.002809              2              1                    P 33      47562310 8 5 5 1 8   130.0  134.0
 56 1934.520450 6.337E-28 1.286E+01.04320.046 2001.03730.67-.002809              1              0                    P 33      47562310 8 5 5 1 8   780.0  804.0
 52 1934.607171 6.455E-26 1.304E+01.04080.043 2711.60590.67-.002811              1              0                    P 38      47562310 8 5 5 1 8   150.0  154.0
 55 1934.883618 4.813E-26 1.273E+01.04600.049 1414.75690.67-.002817              1              0                    P 28      47562310 8 5 5 1 8   110.0  114.0
 53 1935.354234 3.629E-29 2.605E+01.04380.046 4002.27790.67-.002810              2              1                    P 32      47562310 8 5 5 1 8    63.0   65.0
 53 1936.087384 2.293E-26 1.304E+01.04130.044 2563.39970.67-.002810              1              0                    P 37      47562310 8 5 5 1 8    73.0   75.0
 54 1936.608959 2.119E-28 1.321E+01.03950.042 3209.74780.67-.002817              1              0                    P 41      47562310 8 5 5 1 8   486.0  498.0
 54 1936.635027 4.760E-31 2.640E+01.04170.044 4579.67540.67-.002809              2              1                    P 36      47562310 8 5 5 1 8   426.0  438.0
 55 1936.680127 5.059E-29 2.561E+01.04960.053 2918.41710.67-.002831              2              1                    P 22      47562310 8 5 5 1 8    86.0   90.0
 52 1936.973099 1.551E-31 3.926E+01.04650.049 5528.39850.67-.002819              3              2                    P 27      47566310 8 5 5 1 8   106.0  110.0
 56 1937.415110 1.119E-30 2.587E+01.04650.049 3406.33030.67-.002819              2              1                    P 27      47562310 8 5 5 1 8   636.0  660.0
 51 1937.813941 1.749E-26 1.343E+01.03780.040 3953.45740.67-.002829              1              0                    P 45      47562310 8 5 5 1 8    89.0   91.0
 51 1938.649974 5.655E-29 2.685E+01.03990.042 5251.07690.67-.002815              2              1                    P 40      47562310 8 5 5 1 8    79.0   81.0
