 51 8171.272244 1.237E-31 8.751E-06.04080.043 2835.76270.67-.011942              4              0                    P 38      4756231011 5 5 1 8    75.0   77.0
 52 8174.682350 2.182E-28 2.263E-05.05610.060  334.32560.73-.009719              4              0                    P 13      4756631011 5 5 1 8    50.0   54.0
 53 8174.969446 6.279E-29 2.524E-05.05860.064  201.34070.75-.009248              4              0                    P 10      4756631011 5 5 1 8    19.0   21.0
 54 8176.818036 1.297E-31 1.471E-05.04770.051 1215.62040.67-.010962              4              0                    P 25      4756631011 5 5 1 8   294.0  306.0
 51 8179.208911 1.022E-31 1.022E-04.04830.051 3284.08460.67-.010877              5              1                    P 24      4756631011 5 5 1 8    47.0   49.0
 53 8179.796339 6.993E-29 2.633E-05.05950.065  164.74330.75-.009057              4              0                    P  9      4756631011 5 5 1 8    17.0   19.0
 52 8179.918035 2.633E-28 2.356E-05.05690.062  286.58750.74-.009576              4              0                    P 12      4756631011 5 5 1 8    46.0   50.0
 51 8180.194742 2.550E-31 9.194E-06.04130.044 2690.99130.67-.011873              4              0                    P 37      4756231011 5 5 1 8    73.0   75.0
 54 8183.757497 2.041E-31 1.536E-05.04830.051 1122.28540.67-.010877              4              0                    P 24      4756631011 5 5 1 8   282.0  294.0
 53 8184.494325 7.553E-29 2.749E-05.06060.066  131.80180.75-.008842              4              0                    P  8      4756631011 5 5 1 8    15.0   17.0
 52 8185.024478 3.099E-28 2.455E-05.05770.063  242.51480.75-.009419              4              0                    P 11      4756631011 5 5 1 8    42.0   46.0
 51 8186.198404 1.580E-31 1.062E-04.04900.052 3192.98150.67-.010790              5              1                    P 23      4756631011 5 5 1 8    45.0   47.0
 51 8188.982610 5.159E-31 9.653E-06.04170.044 2549.96200.67-.011803              4              0                    P 36      4756231011 5 5 1 8    71.0   73.0
 53 8189.063271 7.887E-29 2.877E-05.06180.068  102.51750.75-.008596              4              0                    P  7      4756631011 5 5 1 8    13.0   15.0
