 2113834.482203 7.893E-29 1.707E-07.07170.096  163.86840.70-.015710       2 0 0 53       0 0 0 01                    R 20e     466653343910 9 811    43.0   41.0
 2113834.772112 3.918E-29 1.816E-07.06810.086  411.92250.75-.018072       2 0 0 53       0 0 0 01                    R 32e     466653343910 9 811    67.0   65.0
 2113834.808329 7.398E-29 1.723E-07.07090.095  197.41660.71-.016140       2 0 0 53       0 0 0 01                    R 22e     466653343910 9 811    47.0   45.0
 2113834.858625 1.188E-30 2.292E-06.07420.101 1494.30710.68-.015401       3 0 0 52       1 0 0 01                    P 16e     456653343910 9 811    31.0   33.0
 2113835.002489 4.626E-29 1.795E-07.06850.088  362.78830.75-.017709       2 0 0 53       0 0 0 01                    R 30e     466653343910 9 811    63.0   61.0
 2113835.023672 6.782E-29 1.739E-07.07020.093  234.08340.72-.016552       2 0 0 53       0 0 0 01                    R 24e     466653343910 9 811    51.0   49.0
 2113835.121018 5.360E-29 1.776E-07.06900.089  316.76990.74-.017335       2 0 0 53       0 0 0 01                    R 28e     466653343910 9 811    59.0   57.0
 2113835.127988 6.091E-29 1.758E-07.06960.091  273.86800.73-.016950       2 0 0 53       0 0 0 01                    R 26e     466653343910 9 811    55.0   53.0
 2113835.427400 3.788E-30 1.319E-06.06680.080 1339.65920.75-.019322       2 1 1 52       0 1 1 01                    P 41e     456553343910 9 811    81.0   83.0
 2113837.342124 1.169E-30 2.303E-06.07550.103 1470.11880.67-.014999       3 0 0 52       1 0 0 01                    P 14e     456653343910 9 811    27.0   29.0
 2113837.492639 4.369E-30 1.343E-06.06690.080 1308.67160.76-.019183       2 1 1 52       0 1 1 01                    P 40f     456653343910 9 811    79.0   81.0
 2113838.316874 1.135E-30 1.576E-06.05950.067 1722.94130.68-.022442       2 0 0 52       0 0 0 01                    P 66e     455543343910 9 811   131.0  133.0
 2113839.366189 4.901E-30 1.322E-06.06700.081 1276.44760.76-.019043       2 1 1 52       0 1 1 01                    P 39e     456653343910 9 811    77.0   79.0
 2113839.698772 1.110E-30 2.318E-06.07700.105 1449.05090.67-.014557       3 0 0 52       1 0 0 01                    P 12e     456653343910 9 811    23.0   25.0
 2113840.266252 1.258E-30 1.970E-06.08200.112 1301.80820.67-.011633       3 0 0 53       1 0 0 02                    R  6e     456653343910 9 811    15.0   13.0
 2113841.378366 5.591E-30 1.341E-06.06720.082 1246.92050.76-.018903       2 1 1 52       0 1 1 01                    P 38f     456653343910 9 811    75.0   77.0
 2113841.381150 1.525E-30 1.996E-06.07970.109 1313.52210.67-.010774      12 1 1 0d       1 0 0 02                    R  8e     456653293910 9 811    19.0   17.0
 2113841.928384 1.009E-30 2.339E-06.07870.108 1431.10360.67-.014059       3 0 0 52       1 0 0 01                    P 10e     456653343910 9 811    19.0   21.0
 2113842.255120 1.729E-30 2.010E-06.07780.107 1328.35940.67-.013118       3 0 0 53       1 0 0 02                    R 10e     456653343910 9 811    23.0   21.0
 2113843.072545 1.865E-30 2.015E-06.07620.104 1346.31960.67-.013726       3 0 0 53       1 0 0 02                    R 12e     456653343910 9 811    27.0   25.0
 2113843.189725 6.230E-30 1.324E-06.06730.083 1216.35090.76-.018761       2 1 1 52       0 1 1 01                    P 37e     456653343910 9 811    73.0   75.0
 2113843.773710 1.930E-30 2.012E-06.07480.102 1367.40260.68-.014277       3 0 0 53       1 0 0 02                    R 14e     456653343910 9 811    31.0   29.0
 2113843.933364 1.800E-30 1.572E-06.06010.068 1621.00360.68-.022216       2 0 0 52       0 0 0 01                    P 64e     455543343910 9 811   127.0  129.0
 2113844.360993 1.923E-30 1.998E-06.07370.100 1391.60780.68-.014785       3 0 0 53       1 0 0 02                    R 16e     456653343910 9 811    35.0   33.0
 2113844.838455 1.850E-30 1.970E-06.07260.098 1418.93480.69-.015260       3 0 0 53       1 0 0 02                    R 18e     456653343910 9 811    39.0   37.0
 2113845.143898 7.029E-30 1.340E-06.06750.083 1188.28970.76-.018617       2 1 1 52       0 1 1 01                    P 36f     456653343910 9 811    71.0   73.0
 2113845.213397 1.710E-30 1.916E-06.07170.096 1449.38310.70-.015710       3 0 0 53       1 0 0 02                    R 20e     456653343910 9 811    43.0   41.0
 2113845.499701 1.504E-30 1.814E-06.07090.095 1482.95210.71-.016140       3 0 0 53       1 0 0 02                    R 22e     456653343910 9 811    47.0   45.0
 2113845.724972 1.222E-30 1.624E-06.07020.093 1519.64110.72-.016552       3 0 0 53       1 0 0 02                    R 24e     456653343910 9 811    51.0   49.0
 2113846.896614 7.772E-30 1.325E-06.06770.084 1159.37030.75-.018473       2 1 1 52       0 1 1 01                    P 35e     456653343910 9 811    69.0   71.0
 2113848.789161 8.785E-30 1.356E-06.06790.085 1132.78030.75-.018328       2 1 1 52       0 1 1 01                    P 34f     466653343910 9 811    67.0   69.0
 2113849.423986 2.809E-30 1.568E-06.06080.068 1522.16110.69-.021986       2 0 0 52       0 0 0 01                    P 62e     455543343910 9 811   123.0  125.0
 2113850.485806 9.638E-30 1.343E-06.06810.086 1105.50660.75-.018181       2 1 1 52       0 1 1 01                    P 33e     466653343910 9 811    65.0   67.0
 2113852.314093 1.064E-29 1.355E-06.06830.087 1080.39310.75-.018033       2 1 1 52       0 1 1 01                    P 32f     466653343910 9 811    63.0   65.0
 2113853.956489 1.157E-29 1.344E-06.06850.088 1054.76070.75-.017884       2 1 1 52       0 1 1 01                    P 31e     466653343910 9 811    61.0   63.0
 2113854.788691 4.314E-30 1.564E-06.06170.069 1426.41530.70-.021752       2 0 0 52       0 0 0 01                    P 60e     455543343910 9 811   119.0  121.0
 2113855.718641 1.265E-29 1.354E-06.06880.088 1031.12910.74-.017733       2 1 1 52       0 1 1 01                    P 30f     466653343910 9 811    59.0   61.0
 2113857.308016 1.363E-29 1.345E-06.06900.089 1007.13350.74-.017581       2 1 1 52       0 1 1 01                    P 29e     466653343910 9 811    57.0   59.0
 2113857.646056 1.113E-30 2.137E-06.07780.107 1431.10360.67-.013118       3 0 0 52       1 0 0 01                    R 10e     456653343910 9 811    23.0   21.0
 2113858.410054 1.207E-30 2.153E-06.07620.104 1449.05090.67-.013726       3 0 0 52       1 0 0 01                    R 12e     456653343910 9 811    27.0   25.0
 2113859.002763 1.474E-29 1.354E-06.06930.090  984.98900.74-.017428       2 1 1 52       0 1 1 01                    P 28f     466653343910 9 811    55.0   57.0
 2113859.046905 1.258E-30 2.166E-06.07480.102 1470.11880.68-.014277       3 0 0 52       1 0 0 01                    R 14e     456653343910 9 811    31.0   29.0
 2113859.556789 1.268E-30 2.176E-06.07370.100 1494.30710.68-.014785       3 0 0 52       1 0 0 01                    R 16e     456653343910 9 811    35.0   33.0
 2113859.939936 1.242E-30 2.184E-06.07260.098 1521.61540.69-.015260       3 0 0 52       1 0 0 01                    R 18e     456653343910 9 811    39.0   37.0
 2113860.027442 6.518E-30 1.559E-06.06270.070 1333.76790.70-.021514       2 0 0 52       0 0 0 01                    P 58e     455543343910 9 811   115.0  117.0
 2113860.196659 1.185E-30 2.191E-06.07170.096 1552.04330.70-.015710       3 0 0 52       1 0 0 01                    R 20e     456653343910 9 811    43.0   41.0
 2113860.327754 1.102E-30 2.195E-06.07090.095 1585.59040.71-.016140       3 0 0 52       1 0 0 01                    R 22e     456653343910 9 811    47.0   45.0
 2113860.464570 1.004E-30 2.202E-06.07020.093 1622.25620.72-.016552       3 0 0 52       1 0 0 01                    R 24e     456653293910 9 811    51.0   49.0
 2113860.539867 1.574E-29 1.346E-06.06960.091  962.62570.73-.017273       2 1 1 52       0 1 1 01                    P 27e     466653343910 9 811    53.0   55.0
 2113862.166419 1.684E-29 1.353E-06.06990.092  941.97360.73-.017116       2 1 1 52       0 1 1 01                    P 26f     466653343910 9 811    51.0   53.0
