 21  601.258459 6.496E-27 8.472E-01.06830.085 3804.65760.74-.000672       3 0 0 03       2 1 1 02                    Q 34f     3666632429 9 9 711    69.0   69.0
 21  601.262452 2.505E-30 4.722E-01.07660.104 5108.53090.680.000005       4 1 1 05       3 2 2 04                    R 12e     3666632429 9 9 711    27.0   25.0
 21  601.262707 7.407E-30 1.319E-01.06780.083 4833.31660.74-.000693       1 2 2 12       0 3 3 11                    R 36e     3666632429 9 9 711    75.0   73.0
 21  601.277516 1.104E-28 8.423E-01.08340.114 4263.99130.68-.001238       2 0 0 13       1 1 1 12                    P  6e     3666632429 9 9 711    11.0   13.0
 21  601.303798 2.033E-29 4.335E-05.06570.074 3032.60540.74-.000853       0 4 4 01       1 1 1 01                    Q 49e     3665632429 9 9 711    99.0   99.0
 21  601.352317 3.973E-30 1.077E-04.06260.068 3603.56130.71-.000923       0 4 4 01       1 1 1 01                    Q 62f     3655532429 9 9 711   125.0  125.0
 21  601.359546 1.881E-24 7.040E-01.06320.069 2712.47950.72-.000647       1 1 1 02       1 0 0 02                    P 60e     4755532429 9 9 711   119.0  121.0
 21  601.392338 5.129E-30 5.877E-01.06530.073 5277.45370.74-.000662       1 2 2 12       1 1 1 12                    P 51f     3655532429 9 9 711   101.0  103.0
 21  601.394475 1.987E-26 1.042E-01.06890.088 3124.74120.74-.000566       2 1 1 02       1 2 2 01                    R 30e     3666632429 9 9 711    63.0   61.0
 21  601.410198 9.680E-29 1.134E-01.06590.075 4326.35570.74-.000875       2 2 2 02       1 3 3 01                    R 47e     3665632429 9 9 711    97.0   95.0
 21  601.410395 1.158E-29 8.205E-01.06350.069 5208.81220.72-.000648       2 3 3 03       2 2 2 03                    P 59f     3655532429 9 9 711   117.0  119.0
 21  601.433139 1.249E-27 7.070E-01.06550.074 4180.81780.74-.000665       2 2 2 03       2 1 1 03                    P 50f     3655532429 9 9 711    99.0  101.0
 21  601.459631 4.319E-27 2.637E-02.05980.066 3324.60720.68-.001174       1 1 1 02       1 0 0 01                    R 70e     3755532429 9 9 711   143.0  141.0
 21  601.478248 1.158E-28 7.226E-01.05880.065 4755.87980.67-.000649       1 3 3 02       1 2 2 02                    P 74e     4655532429 9 9 711   147.0  149.0
 21  601.479700 7.959E-27 8.548E-01.06870.087 3752.28180.74-.000660       3 0 0 03       2 1 1 02                    Q 32f     3666632429 9 9 711    65.0   65.0
 21  601.486861 2.780E-30 3.057E-01.06830.085 5190.55600.74-.000632       4 0 0 03       3 1 1 02                    R 33e     3666632429 9 9 711    69.0   67.0
 21  601.543722 6.378E-28 4.615E-01.05090.062 4368.57970.59-.000684       0 2 2 01       0 1 1 01                    P 97e     4744432429 9 9 711   193.0  195.0
 21  601.556801 2.382E-21 2.999E-01.07200.096  847.82630.71-.000883       1 0 0 02       0 1 1 01                    P 21e     3766632429 9 9 711    41.0   43.0
 21  601.560036 2.548E-30 8.960E-01.05780.065 5593.47960.66-.000652       1 4 4 02       1 3 3 02                    P 77e     3655532429 9 9 711   153.0  155.0
 21  601.567051 1.325E-28 6.341E-01.05220.063 4748.54590.61-.000676       0 3 3 01       0 2 2 01                    P 93f     4744432429 9 9 711   185.0  187.0
 21  601.586402 6.523E-27 2.470E-01.07020.092 3495.78720.73-.000440       2 2 2 03       1 3 3 02                    R 25e     3666632429 9 9 711    53.0   51.0
 21  601.604649 2.445E-29 1.856E-01.07300.098 4523.09300.70-.000226       2 0 0 12       1 1 1 11                    R 18e     3666632429 9 9 711    39.0   37.0
 21  601.611289 1.188E-29 6.814E-01.06710.080 5089.54580.75-.000704       3 2 2 04       3 1 1 04                    P 41e     3665632429 9 9 711    81.0   83.0
 21  601.662803 5.895E-28 1.251E-01.07400.100 3764.97110.70-.000154       1 1 1 12       0 2 2 11                    R 16f     3666632429 9 9 711    35.0   33.0
 21  601.685289 2.957E-28 1.154E-06.07350.099 1521.61540.70-.001015       0 3 3 01       1 0 0 01                    P 18e     3666632429 9 9 711    35.0   37.0
 21  601.686766 9.563E-27 8.620E-01.06920.088 3703.02850.74-.000647       3 0 0 03       2 1 1 02                    Q 30f     3666632429 9 9 711    61.0   61.0
 21  601.724920 1.438E-29 8.305E-01.06370.070 5163.01730.72-.000649       2 3 3 03       2 2 2 03                    P 58e     3655532429 9 9 711   115.0  117.0
 21  601.750656 2.900E-30 1.234E-04.06210.068 3702.71260.71-.000933       0 4 4 01       1 1 1 01                    Q 64f     3655532429 9 9 711   129.0  129.0
 21  601.754172 2.124E-26 1.028E-01.06920.088 3101.27430.74-.000542       2 1 1 02       1 2 2 01                    R 29f     3666632429 9 9 711    61.0   59.0
 21  601.760863 1.817E-25 1.041E+00.06730.080 3189.30090.75-.000710       2 1 1 03       2 0 0 03                    P 40e     4666632429 9 9 711    79.0   81.0
 21  601.779077 1.461E-28 2.171E-01.07050.093 4242.72440.72-.000413       3 1 1 03       2 2 2 02                    R 24e     3666632429 9 9 711    51.0   49.0
 21  601.811902 4.064E-28 5.624E-01.06450.071 4384.26660.73-.000654       2 2 2 03       2 1 1 03                    P 55e     3655532429 9 9 711   109.0  111.0
 21  601.814333 6.428E-30 8.153E-01.05220.063 5422.61350.61-.000676       0 4 4 01       0 3 3 01                    P 93e     4744432429 9 9 711   185.0  187.0
 21  601.825765 1.722E-29 5.183E-05.06530.073 3111.33880.74-.000865       0 4 4 01       1 1 1 01                    Q 51e     3655532429 9 9 711   103.0  103.0
 21  601.838364 9.598E-27 1.269E-01.06680.078 3381.15570.75-.000799       1 3 3 02       0 4 4 01                    R 42e     3665632429 9 9 711    87.0   85.0
 21  601.839631 9.123E-30 1.678E+00.07350.099 5156.51350.70-.000978       4 1 1 05       4 0 0 05                    P 18e     3666632429 9 9 711    35.0   37.0
 21  601.843195 2.902E-29 1.302E-01.06370.070 4640.77070.72-.000998       1 4 4 02       0 5 5 01                    R 57e     3655532429 9 9 711   117.0  115.0
 21  601.864450 1.295E-24 1.198E-01.07020.092 2258.23280.73-.000440       1 2 2 02       0 3 3 01                    R 25e     3666632429 9 9 711    53.0   51.0
 21  601.876253 1.013E-25 1.757E-01.08220.112 2601.48380.680.000302       2 1 1 03       1 2 2 02                    R  6e     3666632429 9 9 711    15.0   13.0
 21  601.879076 3.883E-30 8.961E-01.06260.068 5461.74190.71-.000646       3 1 1 03       3 0 0 03                    P 62e     3655532429 9 9 711   123.0  125.0
 21  601.879829 1.126E-26 8.685E-01.06970.090 3656.89830.73-.000635       3 0 0 03       2 1 1 02                    Q 28f     3666632429 9 9 711    57.0   57.0
 21  601.897589 9.915E-30 1.019E+00.07050.093 5105.87500.72-.000858       2 1 1 13       2 0 0 13                    P 25e     3666632429 9 9 711    49.0   51.0
 21  601.929180 2.712E-30 5.282E-01.06470.071 5398.11780.73-.000655       1 2 2 12       1 1 1 12                    P 54e     3655532429 9 9 711   107.0  109.0
 21  601.929628 1.550E-28 2.189E-01.07090.094 4223.94430.72-.000384       3 1 1 03       2 2 2 02                    R 23f     3666632429 9 9 711    49.0   47.0
 21  601.944398 5.036E-29 2.594E-01.06680.078 4608.22880.75-.000799       2 3 3 03       1 4 4 02                    R 42e     3665632429 9 9 711    87.0   85.0
 21  601.971839 2.294E-29 3.849E-01.06970.090 4764.17270.73-.000493       3 2 2 04       2 3 3 03                    R 27e     3666632429 9 9 711    57.0   55.0
 21  601.978920 6.654E-30 1.330E-01.06760.082 4862.10230.75-.000712       1 2 2 12       0 3 3 11                    R 37f     3666632429 9 9 711    77.0   75.0
 21  602.001567 1.392E-24 1.597E-01.07910.108 2111.99170.680.000144       2 0 0 02       1 1 1 01                    R  9e     4666632429 9 9 711    21.0   19.0
 21  602.039499 1.665E-23 7.488E-02.08340.114 1346.88140.680.000359       1 1 1 02       0 2 2 01                    R  5f     3766632429 9 9 711    13.0   11.0
 21  602.050344 3.156E-30 2.698E-01.07300.098 5020.98420.70-.000226       2 1 1 13       1 2 2 12                    R 18f     3666632429 9 9 711    39.0   37.0
 21  602.059052 1.300E-26 8.754E-01.07020.092 3613.89220.73-.000622       3 0 0 03       2 1 1 02                    Q 26f     3666632429 9 9 711    53.0   53.0
 21  602.064572 5.918E-28 3.284E-01.07910.108 3857.32150.680.000144       3 1 1 04       2 2 2 03                    R  9f     3666632429 9 9 711    21.0   19.0
 21  602.087619 4.551E-29 1.362E-01.06510.072 4535.15700.74-.000928       3 0 0 02       2 1 1 01                    R 51e     3655532429 9 9 711   105.0  103.0
 21  602.094139 1.215E-30 1.298E+00.06470.071 5752.02750.73-.000778       4 0 0 04       3 1 1 03                    Q 54f     3655532429 9 9 711   109.0  109.0
 21  602.123022 5.146E-28 7.568E-01.06680.078 4345.43420.75-.000693       1 1 1 12       1 0 0 12                    P 43e     4665632429 9 9 711    85.0   87.0
 21  602.126780 5.862E-28 1.257E-01.07350.099 3778.18210.70-.000191       1 1 1 12       0 2 2 11                    R 17e     3666632429 9 9 711    37.0   35.0
 21  602.139409 8.264E-29 1.142E-01.06570.074 4363.94950.74-.000889       2 2 2 02       1 3 3 01                    R 48f     3665632429 9 9 711    99.0   97.0
 21  602.158381 2.076E-30 1.411E-04.06140.067 3804.97050.70-.000943       0 4 4 01       1 1 1 01                    Q 66f     3655532429 9 9 711   133.0  133.0
 21  602.167561 3.500E-25 4.562E-01.05390.063 3048.01990.62-.000667       0 1 1 01       0 0 0 01                    P 88e     3755532429 9 9 711   175.0  177.0
 21  602.170021 1.648E-26 5.660E-01.06140.067 3661.47720.70-.000645       1 2 2 02       1 1 1 02                    P 66f     4755532429 9 9 711   131.0  133.0
 21  602.181066 2.485E-27 4.830E-01.05920.065 4038.92970.68-.000648       1 2 2 02       1 1 1 02                    P 73e     4755532429 9 9 711   145.0  147.0
 21  602.190211 2.794E-30 2.442E-01.07250.097 5035.76180.71-.000260       2 1 1 13       1 2 2 12                    R 19e     3666632429 9 9 711    41.0   39.0
 21  602.211695 3.380E-30 9.006E-01.05820.065 5533.30520.67-.000651       1 4 4 02       1 3 3 02                    P 76f     3655532429 9 9 711   151.0  153.0
 21  602.224588 1.468E-26 8.813E-01.07090.094 3574.01070.72-.000609       3 0 0 03       2 1 1 02                    Q 24f     3666632429 9 9 711    49.0   49.0
 21  602.225360 1.607E-30 1.453E-03.06260.068 4321.38140.71-.000700       1 3 3 01       2 0 0 01                    P 62e     3655532429 9 9 711   123.0  125.0
 21  602.239424 2.157E-29 1.047E+00.08470.116 4602.81440.69-.001263       4 0 0 04       3 1 1 03                    P  5e     3666632429 9 9 711     9.0   11.0
 21  602.284895 6.043E-28 4.847E-01.05980.066 4324.73520.68-.000646       0 1 1 11       0 0 0 11                    P 71e     4655532429 9 9 711   141.0  143.0
 21  602.303578 1.266E-26 4.399E-01.05390.063 3723.34610.62-.000667       0 2 2 01       0 1 1 01                    P 88f     4755532429 9 9 711   175.0  177.0
 21  602.306309 8.444E-29 1.752E+00.08470.116 4427.88830.69-.001263       4 0 0 05       3 1 1 04                    P  5e     3666632429 9 9 711     9.0   11.0
 21  602.334667 6.200E-27 2.504E-01.06990.091 3516.19490.73-.000467       2 2 2 03       1 3 3 02                    R 26f     3666632429 9 9 711    55.0   53.0
 21  602.366828 1.427E-29 6.164E-05.06490.072 3193.17960.73-.000876       0 4 4 01       1 1 1 01                    Q 53e     3655532429 9 9 711   107.0  107.0
 21  602.376582 1.621E-26 8.867E-01.07160.095 3537.25470.71-.000595       3 0 0 03       2 1 1 02                    Q 22f     3666632429 9 9 711    45.0   45.0
 21  602.388050 1.883E-28 6.418E-01.05260.063 4675.94460.61-.000675       0 3 3 01       0 2 2 01                    P 92e     4744432429 9 9 711   183.0  185.0
 21  602.405357 1.931E-27 1.823E+00.09490.127 3340.13580.69-.000810       3 0 0 03       2 1 1 02                    P  1e     3666632429 9 9 711     1.0    3.0
 21  602.406998 1.782E-30 1.318E+00.06510.072 5668.47410.74-.000769       4 0 0 04       3 1 1 03                    Q 52f     3655532429 9 9 711   105.0  105.0
 21  602.423402 6.354E-30 4.656E-01.05820.065 5267.59160.67-.000651       0 2 2 11       0 1 1 11                    P 76e     3655532429 9 9 711   151.0  153.0
 21  602.434019 1.513E-28 7.240E-01.05920.065 4697.84520.68-.000648       1 3 3 02       1 2 2 02                    P 73f     4655532429 9 9 711   145.0  147.0
 21  602.436465 9.069E-30 8.190E-01.05260.063 5350.11290.61-.000675       0 4 4 01       0 3 3 01                    P 92f     4744432429 9 9 711   183.0  185.0
 21  602.470258 2.721E-30 5.037E-01.07590.103 5118.74070.68-.000037       4 1 1 05       3 2 2 04                    R 13f     3666632429 9 9 711    29.0   27.0
 21  602.497033 2.690E-29 8.507E-01.06800.084 4939.41030.74-.000738       3 2 2 04       3 1 1 04                    P 36f     3666632429 9 9 711    71.0   73.0
 21  602.505920 2.346E-29 4.660E-01.05980.066 4984.89570.68-.000646       0 2 2 11       0 1 1 11                    P 71f     3655532429 9 9 711   141.0  143.0
 21  602.515169 1.748E-26 8.915E-01.07250.097 3503.62470.71-.000580       3 0 0 03       2 1 1 02                    Q 20f     3666632429 9 9 711    41.0   41.0
 21  602.569686 2.379E-29 1.312E-01.06350.069 4686.33550.72-.001009       1 4 4 02       0 5 5 01                    R 58f     3655532429 9 9 711   119.0  117.0
 21  602.575183 1.457E-30 1.606E-04.06080.066 3910.33350.69-.000952       0 4 4 01       1 1 1 01                    Q 68f     3655532429 9 9 711   137.0  137.0
