 6113918.307180 3.671E-26 0.000E+00.05980.075    0.00000.75-.027837                                                            34443290785217 1 7     0.0    0.0
 6113918.359167 1.525E-26 0.000E+00.05980.075    0.00000.75-.027837                                                            33443290785217 1 7     0.0    0.0
 6113918.414018 2.225E-26 0.000E+00.05980.075    0.00000.75-.027837                                                            33443290785217 1 7     0.0    0.0
 6113920.555479 2.926E-26 0.000E+00.05980.075    0.00000.75-.027841                                                            34443290785217 1 7     0.0    0.0
 6113920.610213 1.384E-26 0.000E+00.05980.075    0.00000.75-.027841                                                            33443290785217 1 7     0.0    0.0
 6113920.649702 9.539E-27 0.000E+00.05980.075    0.00000.75-.027841                                                            33443290785217 1 7     0.0    0.0
 6113920.681480 3.433E-26 0.000E+00.05980.075    0.00000.75-.027841                                                            34443290785217 1 7     0.0    0.0
 6113920.748367 4.298E-26 0.000E+00.05980.075    0.00000.75-.027841                                                            34443290785217 1 7     0.0    0.0
 6113922.570036 1.692E-26 0.000E+00.05980.075    0.00000.75-.027845                                                            33443290785217 1 7     0.0    0.0
 6113922.613416 2.856E-26 0.000E+00.05980.075    0.00000.75-.027845                                                            34443290785217 1 7     0.0    0.0
