 41 8009.433140 8.013E-27 5.725E-04.06670.076 1153.45640.75-.008499        3 0 0 2        0 0 0 0                    P 52e     3545431410 5 3 3 3   927.0  945.0
 45 8009.470610 1.195E-28 5.290E-04.08090.104   63.43680.72-.005206        0 6 0 2        0 0 0 0                    P 12e     3555431710 5 3 3 3  1242.0 1350.0
 41 8009.591180 6.266E-27 9.266E-06.07490.095  175.95360.73-.004320        010 0 1        0 0 0 0                    R 20e     3555431410 5 3 3 3   387.0  369.0
 41 8009.634940 1.714E-28 3.559E-04.06440.070 1905.35710.71-.007354        1 4 0 2        0 0 0 0                    R 67e     3545431410 5 3 3 3  1233.0 1215.0
 43 8009.831960 1.532E-27 5.703E-04.07700.099  110.10920.73-.006959        3 0 0 2        0 0 0 0                    R 16e     3555431910 5 3 3 3   210.0  198.0
 41 8009.942970 2.018E-25 2.712E-04.07700.099  113.95800.73-.005657        1 4 0 2        0 0 0 0                    R 16e     3555431410 5 3 3 3   315.0  297.0
 41 8010.154730 2.201E-28 3.535E-04.06450.070 1849.42170.71-.007337        1 4 0 2        0 0 0 0                    R 66e     3545431410 5 3 3 3  1215.0 1197.0
 41 8010.159760 2.172E-28 2.604E-04.07070.086 1638.97410.81-.008942        4 0 0 2        0 2 0 0                    P 33e     3555431410 5 3 3 3   585.0  603.0
 43 8010.246430 1.516E-27 5.708E-04.07650.098  123.87120.73-.007042        3 0 0 2        0 0 0 0                    R 17e     3555431610 5 3 3 3   222.0  210.0
 41 8010.276850 8.213E-27 1.264E-05.07450.094  193.54550.73-.004363        010 0 1        0 0 0 0                    R 21e     3555431410 5 3 3 3   405.0  387.0
 41 8010.358970 6.540E-28 4.715E-04.06720.077 1616.61740.75-.007705        2 3 1 2        0 1 1 0                    P 49f     3555431410 5 3 3 3   873.0  891.0
 41 8010.442800 1.992E-25 2.715E-04.07650.098  128.20090.73-.005726        1 4 0 2        0 0 0 0                    R 17e     3555431410 5 3 3 3   333.0  315.0
 45 8010.521100 1.149E-28 5.317E-04.08200.105   53.67780.72-.005104        0 6 0 2        0 0 0 0                    P 11e     3555431710 5 3 3 3  1134.0 1242.0
 43 8010.638750 1.489E-27 5.711E-04.07590.097  138.44220.73-.007121        3 0 0 2        0 0 0 0                    R 18e     3555431610 5 3 3 3   234.0  222.0
 41 8010.653210 2.815E-28 3.511E-04.06460.070 1794.31490.71-.007319        1 4 0 2        0 0 0 0                    R 65e     3545431410 5 3 3 3  1197.0 1179.0
 41 8010.904130 1.520E-28 7.066E-04.09620.119 1284.90330.69-.003468        2 4 0 2        1 0 0 0                    R  0e     3555431410 5 3 3 3    27.0    9.0
 41 8010.924640 1.951E-25 2.715E-04.07590.097  143.28120.73-.005792        1 4 0 2        0 0 0 0                    R 18e     3555431410 5 3 3 3   351.0  333.0
 41 8010.948350 1.112E-26 1.793E-05.07410.094  211.97450.73-.004406        010 0 1        0 0 0 0                    R 22e     3555431410 5 3 3 3   423.0  405.0
 43 8011.009230 1.453E-27 5.713E-04.07540.096  153.82230.73-.007196        3 0 0 2        0 0 0 0                    R 19e     3555431910 5 3 3 3   246.0  234.0
 41 8011.130400 3.585E-28 3.488E-04.06480.071 1740.03700.72-.007302        1 4 0 2        0 0 0 0                    R 64e     3545431410 5 3 3 3  1179.0 1161.0
 41 8011.217070 8.072E-28 4.824E-04.06730.078 1573.68760.76-.007695        2 3 1 2        0 1 1 0                    P 48e     3555431410 5 3 3 3   855.0  873.0
 43 8011.357960 1.409E-27 5.714E-04.07490.095  170.01140.73-.007266        3 0 0 2        0 0 0 0                    R 20e     3555431910 5 3 3 3   258.0  246.0
 41 8011.388940 1.895E-25 2.711E-04.07540.096  159.19880.73-.005854        1 4 0 2        0 0 0 0                    R 19e     3555431410 5 3 3 3   369.0  351.0
 41 8011.446210 9.740E-27 5.748E-04.06680.076 1109.97840.75-.008488        3 0 0 2        0 0 0 0                    P 51e     3545431410 5 3 3 3   909.0  927.0
 45 8011.551720 1.092E-28 5.349E-04.08330.106   44.73190.72-.004990        0 6 0 2        0 0 0 0                    P 10e     3555431710 5 3 3 3  1026.0 1134.0
 41 8011.586340 4.547E-28 3.465E-04.06490.071 1686.58840.72-.007283        1 4 0 2        0 0 0 0                    R 63e     3545431410 5 3 3 3  1161.0 1143.0
 41 8011.602110 1.567E-26 2.661E-05.07360.093  231.24040.74-.004446        010 0 1        0 0 0 0                    R 23e     3555431410 5 3 3 3   441.0  423.0
 43 8011.684990 1.358E-27 5.714E-04.07450.094  187.00930.73-.007334        3 0 0 2        0 0 0 0                    R 21e     3555431910 5 3 3 3   270.0  258.0
 41 8011.694390 3.027E-28 8.479E-04.09410.116 1285.73780.70-.003713        2 4 0 2        1 0 0 0                    R  1e     3555431410 5 3 3 3    45.0   27.0
 41 8011.788910 2.421E-28 2.620E-04.07090.087 1611.29450.81-.008916        4 0 0 2        0 2 0 0                    P 32e     3555431410 5 3 3 3   567.0  585.0
 41 8011.836380 1.824E-25 2.699E-04.07490.095  175.95360.73-.005913        1 4 0 2        0 0 0 0                    R 20e     3555431410 5 3 3 3   387.0  369.0
 43 8011.990160 1.300E-27 5.713E-04.07410.094  204.81610.73-.007398        3 0 0 2        0 0 0 0                    R 22e     3555431910 5 3 3 3   282.0  270.0
 41 8012.021070 5.743E-28 3.442E-04.06500.071 1633.96920.72-.007265        1 4 0 2        0 0 0 0                    R 62e     3545431410 5 3 3 3  1143.0 1125.0
 41 8012.232140 2.303E-26 4.145E-05.07330.092  251.34320.74-.004486        010 0 1        0 0 0 0                    R 24e     3555431410 5 3 3 3   459.0  441.0
 41 8012.240970 7.849E-28 4.734E-04.06730.078 1575.54480.76-.007695        2 3 1 2        0 1 1 0                    P 48f     3555431410 5 3 3 3   855.0  873.0
 41 8012.268040 1.738E-25 2.677E-04.07450.094  193.54550.73-.005970        1 4 0 2        0 0 0 0                    R 21e     3555431410 5 3 3 3   405.0  387.0
 43 8012.273620 1.238E-27 5.711E-04.07360.093  223.43160.74-.007459        3 0 0 2        0 0 0 0                    R 23e     3555431910 5 3 3 3   294.0  282.0
 41 8012.410000 1.070E-28 4.262E-04.06850.081 1936.08290.78-.007630        2 4 2 2        0 2 2 0                    P 42e     3555431410 5 3 3 3   747.0  765.0
 41 8012.434600 7.222E-28 3.419E-04.06520.072 1582.17980.72-.007246        1 4 0 2        0 0 0 0                    R 61e     3545431410 5 3 3 3  1125.0 1107.0
 41 8012.462530 4.502E-28 9.084E-04.09220.114 1287.40690.70-.003936        2 4 0 2        1 0 0 0                    R  2e     3555431410 5 3 3 3    63.0   45.0
 43 8012.535390 1.171E-27 5.708E-04.07330.092  242.85570.74-.007518        3 0 0 2        0 0 0 0                    R 24e     3555431910 5 3 3 3   306.0  294.0
 41 8012.556980 1.088E-28 4.329E-04.06850.081 1935.90020.78-.007630        2 4 2 2        0 2 2 0                    P 42f     3555431410 5 3 3 3   747.0  765.0
 45 8012.559310 1.024E-28 5.387E-04.08460.107   36.59920.72-.004864        0 6 0 2        0 0 0 0                    P  9e     3555431710 5 3 3 3   918.0 1026.0
 41 8012.685760 1.634E-25 2.635E-04.07410.094  211.97450.73-.006024        1 4 0 2        0 0 0 0                    R 22e     3555431410 5 3 3 3   423.0  405.0
 43 8012.775520 1.102E-27 5.704E-04.07290.091  263.08830.75-.007574        3 0 0 2        0 0 0 0                    R 25e     3555431910 5 3 3 3   318.0  306.0
 41 8012.826950 9.042E-28 3.397E-04.06530.072 1531.22050.72-.007226        1 4 0 2        0 0 0 0                    R 60e     3545431410 5 3 3 3  1107.0 1089.0
 41 8012.827540 3.495E-26 6.702E-05.07290.091  272.28280.75-.004524        010 0 1        0 0 0 0                    R 25e     3555431410 5 3 3 3   477.0  459.0
 43 8012.993940 1.032E-27 5.700E-04.07250.090  284.12940.76-.007628        3 0 0 2        0 0 0 0                    R 26e     3555431910 5 3 3 3   330.0  318.0
 43 8013.087580 1.140E-28 5.482E-04.06770.079  837.35370.76-.008390        3 0 0 2        0 0 0 0                    R 45e     3555431910 5 3 3 3   558.0  546.0
 41 8013.092710 1.506E-25 2.559E-04.07360.093  231.24040.74-.006076        1 4 0 2        0 0 0 0                    R 23e     3555431410 5 3 3 3   441.0  423.0
 41 8013.127520 9.631E-28 4.839E-04.06750.078 1533.52540.76-.007686        2 3 1 2        0 1 1 0                    P 47e     3555431410 5 3 3 3   837.0  855.0
 43 8013.190790 9.608E-28 5.695E-04.07220.090  305.97880.77-.007680        3 0 0 2        0 0 0 0                    R 27e     3555431910 5 3 3 3   342.0  330.0
 41 8013.198060 1.127E-27 3.373E-04.06540.073 1481.09140.73-.007206        1 4 0 2        0 0 0 0                    R 59e     3545431410 5 3 3 3  1089.0 1071.0
 41 8013.208530 5.928E-28 9.419E-04.09060.112 1289.91040.70-.004137        2 4 0 2        1 0 0 0                    R  3e     3555431410 5 3 3 3    81.0   63.0
 43 8013.271890 1.336E-28 5.499E-04.06790.079  800.97610.77-.008359        3 0 0 2        0 0 0 0                    R 44e     3555431910 5 3 3 3   546.0  534.0
 43 8013.366080 8.899E-28 5.689E-04.07190.089  328.63640.78-.007731        3 0 0 2        0 0 0 0                    R 28e     3555431910 5 3 3 3   354.0  342.0
 41 8013.370980 5.231E-26 1.075E-04.07250.090  294.05890.76-.006219        1 4 0 2        0 0 0 0                    R 26e     3555431410 5 3 3 3   495.0  477.0
 41 8013.393590 2.686E-28 2.635E-04.07120.088 1584.45160.80-.008888        4 0 0 2        0 2 0 0                    P 31e     3555431410 5 3 3 3   549.0  567.0
 43 8013.435460 1.558E-28 5.516E-04.06810.080  765.40440.77-.008327        3 0 0 2        0 0 0 0                    R 43e     3555431910 5 3 3 3   534.0  522.0
 41 8013.437490 1.179E-26 5.770E-04.06700.077 1067.33270.75-.008477        3 0 0 2        0 0 0 0                    P 50e     3545431410 5 3 3 3   891.0  909.0
 41 8013.494720 1.345E-25 2.422E-04.07330.092  251.34320.74-.006125        1 4 0 2        0 0 0 0                    R 24e     3555431410 5 3 3 3   459.0  441.0
 43 8013.519750 8.198E-28 5.682E-04.07150.088  352.10220.79-.007779        3 0 0 2        0 0 0 0                    R 29e     3555431910 5 3 3 3   366.0  354.0
 41 8013.547210 1.390E-27 3.330E-04.06560.073 1431.79280.73-.007186        1 4 0 2        0 0 0 0                    R 58e     3545431410 5 3 3 3  1071.0 1053.0
 43 8013.578310 1.808E-28 5.533E-04.06830.080  730.63870.78-.008294        3 0 0 2        0 0 0 0                    R 42e     3555431910 5 3 3 3   522.0  510.0
 43 8013.651930 7.515E-28 5.675E-04.07120.088  376.37600.80-.007826        3 0 0 2        0 0 0 0                    R 30e     3555431910 5 3 3 3   378.0  366.0
 43 8013.700320 2.090E-28 5.548E-04.06850.081  696.67920.78-.008260        3 0 0 2        0 0 0 0                    R 41e     3555431910 5 3 3 3   510.0  498.0
 43 8013.762730 6.854E-28 5.666E-04.07090.087  401.45760.81-.007871        3 0 0 2        0 0 0 0                    R 31e     3555431910 5 3 3 3   390.0  378.0
 43 8013.801490 2.404E-28 5.563E-04.06870.081  663.52600.78-.008226        3 0 0 2        0 0 0 0                    R 40e     3555431910 5 3 3 3   498.0  486.0
 41 8013.817030 1.030E-28 1.975E-07.07290.091  272.28280.75-.004975        210 4 0        0 0 0 0                    R 25e     3555431410 5 3 3 3   477.0  459.0
 41 8013.843630 7.139E-26 1.580E-04.07220.090  316.67170.77-.006264        1 4 0 2        0 0 0 0                    R 27e     3555431410 5 3 3 3   513.0  495.0
 43 8013.852080 6.219E-28 5.658E-04.07070.086  427.34700.81-.007915        3 0 0 2        0 0 0 0                    R 32e     3555431910 5 3 3 3   402.0  390.0
 41 8013.879430 1.727E-27 3.324E-04.06570.073 1383.32510.73-.007165        1 4 0 2        0 0 0 0                    R 57e     3545431410 5 3 3 3  1053.0 1035.0
 43 8013.881720 2.752E-28 5.577E-04.06890.082  631.17930.79-.008191        3 0 0 2        0 0 0 0                    R 39e     3555431910 5 3 3 3   486.0  474.0
 41 8013.902330 1.135E-25 2.176E-04.07290.091  272.28280.75-.006173        1 4 0 2        0 0 0 0                    R 25e     3555431410 5 3 3 3   477.0  459.0
 43 8013.919990 5.616E-28 5.648E-04.07040.086  454.04410.81-.007958        3 0 0 2        0 0 0 0                    R 33e     3555431910 5 3 3 3   414.0  402.0
 41 8013.932420 7.288E-28 9.630E-04.08920.111 1293.24840.71-.004320        2 4 0 2        1 0 0 0                    R  4e     3555431410 5 3 3 3    99.0   81.0
 43 8013.940910 3.136E-28 5.591E-04.06920.083  599.63930.79-.008154        3 0 0 2        0 0 0 0                    R 38e     3555431910 5 3 3 3   474.0  462.0
 43 8013.966690 5.046E-28 5.638E-04.07010.085  481.54860.81-.007999        3 0 0 2        0 0 0 0                    R 34e     3555431910 5 3 3 3   426.0  414.0
 43 8013.979130 3.557E-28 5.604E-04.06940.083  568.90600.80-.008117        3 0 0 2        0 0 0 0                    R 37e     3555431910 5 3 3 3   462.0  450.0
 43 8013.991990 4.513E-28 5.627E-04.06990.084  509.86060.81-.008040        3 0 0 2        0 0 0 0                    R 35e     3555431910 5 3 3 3   438.0  426.0
 43 8013.996100 4.016E-28 5.616E-04.06960.084  538.97980.80-.008079        3 0 0 2        0 0 0 0                    R 36e     3555431910 5 3 3 3   450.0  438.0
 41 8014.102450 9.377E-28 4.753E-04.06750.078 1535.30700.76-.007686        2 3 1 2        0 1 1 0                    P 47f     3555431410 5 3 3 3   837.0  855.0
 41 8014.160140 1.244E-28 4.281E-04.06870.081 1900.83020.78-.007618        2 4 2 2        0 2 2 0                    P 41e     3555431410 5 3 3 3   729.0  747.0
 41 8014.186770 2.131E-27 3.311E-04.06590.074 1335.68830.73-.007144        1 4 0 2        0 0 0 0                    R 56e     3545431410 5 3 3 3  1035.0 1017.0
 41 8014.240580 8.475E-26 2.031E-04.07190.089  340.12080.78-.006307        1 4 0 2        0 0 0 0                    R 28e     3555431410 5 3 3 3   531.0  513.0
 41 8014.293510 1.263E-28 4.342E-04.06870.081 1900.66340.78-.007618        2 4 2 2        0 2 2 0                    P 41f     3555431410 5 3 3 3   729.0  747.0
 41 8014.332460 8.688E-26 1.785E-04.07250.090  294.05890.76-.006674        3 4 0 1        0 0 0 0                    R 26e     3555431410 5 3 3 3   495.0  477.0
