 31 5017.751200 2.862E-26 1.372E-03.07370.081  741.86940.740.000000          2 0 3          0 0 0 25 12 13       26 12 14      4455504969 5 2 3 0    51.0   53.0
 31 5017.926400 7.595E-26 1.245E-03.07070.095  594.93340.810.000000          2 0 3          0 0 0 36  2 35       37  2 36      4455504969 5 2 3 0    73.0   75.0
 31 5018.375200 4.950E-26 1.393E-03.07210.088  669.16130.770.000000          2 0 3          0 0 0 30  9 22       31  9 23      4455505069 5 2 3 0    61.0   63.0
 31 5018.513700 6.811E-26 1.253E-03.07090.094  612.83680.800.000000          2 0 3          0 0 0 35  4 31       36  4 32      4455504969 5 2 3 0    71.0   73.0
 31 5018.847500 8.450E-26 1.219E-03.06690.096  568.50630.810.000000          2 0 3          0 0 0 36  1 36       37  1 37      4455504969 5 2 3 0    73.0   75.0
 31 5019.029400 2.148E-26 1.248E-03.07490.082  755.63870.730.000000          2 0 3          0 0 0 22 13 10       23 13 11      4452504969 5 2 3 0    45.0   47.0
 31 5019.121800 5.716E-26 1.375E-03.07180.090  643.34500.770.000000          2 0 3          0 0 0 31  8 23       32  8 24      4455505069 5 2 3 0    63.0   65.0
 31 5019.145500 7.051E-26 1.307E-03.07110.093  608.46860.790.000000          2 0 3          0 0 0 34  5 30       35  5 31      4455505069 5 2 3 0    69.0   71.0
 31 5019.266000 4.483E-26 1.402E-03.07260.086  676.73330.760.000000          2 0 3          0 0 0 28 10 19       29 10 20      4455505069 5 2 3 0    57.0   59.0
 31 5019.510600 6.378E-26 1.357E-03.07150.091  624.55070.780.000000          2 0 3          0 0 0 32  7 26       33  7 27      4455504969 5 2 3 0    65.0   67.0
 31 5019.522200 6.841E-26 1.334E-03.07130.092  612.88450.780.000000          2 0 3          0 0 0 33  6 27       34  6 28      4455505069 5 2 3 0    67.0   69.0
 31 5019.588600 2.985E-26 1.340E-03.07410.081  720.03350.740.000000          2 0 3          0 0 0 24 12 13       25 12 14      4455504969 5 2 3 0    49.0   51.0
 31 5019.669500 3.801E-26 1.388E-03.07330.084  693.71180.750.000000          2 0 3          0 0 0 26 11 16       27 11 17      4455504969 5 2 3 0    53.0   55.0
 31 5020.416900 7.005E-26 1.187E-03.07090.095  595.84930.800.000000          2 0 3          0 0 0 35  3 32       36  3 33      4455505069 5 2 3 0    71.0   73.0
 31 5020.421500 5.410E-26 1.389E-03.07230.088  643.12470.760.000000          2 0 3          0 0 0 29  9 20       30  9 21      4455505069 5 2 3 0    59.0   61.0
 31 5020.449500 7.927E-26 1.260E-03.07090.096  582.60590.800.000000          2 0 3          0 0 0 35  2 33       36  2 34      4455505069 5 2 3 0    71.0   73.0
 31 5020.494900 8.639E-26 1.254E-03.07030.096  563.99400.800.000000          2 0 3          0 0 0 35  1 34       36  1 35      4455505069 5 2 3 0    71.0   73.0
 31 5020.537600 7.821E-26 1.268E-03.07110.095  580.76420.790.000000          2 0 3          0 0 0 34  4 31       35  4 32      4455505069 5 2 3 0    69.0   71.0
 31 5020.738900 2.161E-26 1.197E-03.07530.083  736.31850.730.000000          2 0 3          0 0 0 21 13  8       22 13  9      4452505069 5 2 3 0    43.0   45.0
 31 5021.132700 9.586E-26 1.232E-03.06660.097  538.93750.800.000000          2 0 3          0 0 0 35  0 35       36  0 36      4455505069 5 2 3 0    71.0   73.0
 31 5021.212300 6.279E-26 1.370E-03.07210.090  616.46010.770.000000          2 0 3          0 0 0 30  8 23       31  8 24      4455505069 5 2 3 0    61.0   63.0
 31 5021.231900 4.824E-26 1.390E-03.07300.086  652.37890.750.000000          2 0 3          0 0 0 27 10 17       28 10 18      4455505069 5 2 3 0    55.0   57.0
 31 5021.308000 7.846E-26 1.136E-03.07110.096  557.54520.790.000000          2 0 3          0 0 0 34  3 32       35  3 33      4455505069 5 2 3 0    69.0   71.0
 31 5021.373900 7.888E-26 1.306E-03.07130.094  579.06130.780.000000          2 0 3          0 0 0 33  5 28       34  5 29      4455505069 5 2 3 0    67.0   69.0
 31 5021.386900 3.088E-26 1.306E-03.07450.082  699.03610.730.000000          2 0 3          0 0 0 23 12 11       24 12 12      4455504969 5 2 3 0    47.0   49.0
 31 5021.550400 4.017E-26 1.367E-03.07370.084  671.03670.740.000000          2 0 3          0 0 0 25 11 14       26 11 15      4455504969 5 2 3 0    51.0   53.0
 31 5021.639300 7.040E-26 1.352E-03.07180.092  596.80970.770.000000          2 0 3          0 0 0 31  7 24       32  7 25      4455504969 5 2 3 0    63.0   65.0
 31 5021.688900 7.622E-26 1.335E-03.07150.093  584.26840.780.000000          2 0 3          0 0 0 32  6 27       33  6 28      4455505069 5 2 3 0    65.0   67.0
 31 5022.414300 2.128E-26 1.131E-03.07580.083  717.83710.720.000000          2 0 3          0 0 0 20 13  8       21 13  9      4452505069 5 2 3 0    41.0   43.0
 31 5022.424600 9.504E-26 1.235E-03.07110.096  535.10310.790.000000          2 0 3          0 0 0 34  2 33       35  2 34      4455505069 5 2 3 0    69.0   71.0
 31 5022.428700 5.881E-26 1.383E-03.07260.089  617.92710.760.000000          2 0 3          0 0 0 28  9 20       29  9 21      4455505069 5 2 3 0    57.0   59.0
 31 5022.881800 8.615E-26 1.254E-03.07130.095  552.41750.780.000000          2 0 3          0 0 0 33  4 29       34  4 30      4455505069 5 2 3 0    67.0   69.0
 31 5023.141000 3.165E-26 1.269E-03.07490.082  678.87730.730.000000          2 0 3          0 0 0 22 12 11       23 12 12      4455505069 5 2 3 0    45.0   47.0
 31 5023.156000 5.157E-26 1.376E-03.07330.087  628.86310.750.000000          2 0 3          0 0 0 26 10 17       27 10 18      4455505069 5 2 3 0    53.0   55.0
 31 5023.261200 6.893E-26 1.371E-03.07230.090  590.41500.760.000000          2 0 3          0 0 0 29  8 21       30  8 22      4455505069 5 2 3 0    59.0   61.0
 31 5023.359200 1.078E-25 1.241E-03.06750.097  510.20250.790.000000          2 0 3          0 0 0 34  1 34       35  1 35      4455504969 5 2 3 0    69.0   71.0
 31 5023.392100 4.215E-26 1.343E-03.07410.085  649.20000.740.000000          2 0 3          0 0 0 24 11 14       25 11 15      4455504969 5 2 3 0    49.0   51.0
 31 5023.520000 8.829E-26 1.312E-03.07150.095  550.31340.780.000000          2 0 3          0 0 0 32  5 28       33  5 29      4455505069 5 2 3 0    65.0   67.0
 31 5023.728800 7.765E-26 1.352E-03.07210.092  569.90990.770.000000          2 0 3          0 0 0 30  7 24       31  7 25      4455504969 5 2 3 0    61.0   63.0
 31 5023.812100 8.448E-26 1.335E-03.07180.093  556.50290.770.000000          2 0 3          0 0 0 31  6 25       32  6 26      4455505069 5 2 3 0    63.0   65.0
 31 5024.053500 2.081E-26 1.068E-03.07630.083  700.19470.720.000000          2 0 3          0 0 0 19 13  6       20 13  7      4452505069 5 2 3 0    39.0   41.0
 31 5024.394500 6.324E-26 1.371E-03.07300.089  593.56840.750.000000          2 0 3          0 0 0 27  9 18       28  9 19      4455505069 5 2 3 0    55.0   57.0
 31 5024.767400 9.082E-26 1.214E-03.07130.096  534.74910.780.000000          2 0 3          0 0 0 33  3 30       34  3 31      4455505069 5 2 3 0    67.0   69.0
 31 5024.858800 3.212E-26 1.227E-03.07530.083  659.55720.730.000000          2 0 3          0 0 0 21 12  9       22 12 10      4455505069 5 2 3 0    43.0   45.0
 31 5024.906100 9.728E-26 1.264E-03.07150.096  522.59390.780.000000          2 0 3          0 0 0 32  4 29       33  4 30      4455505069 5 2 3 0    65.0   67.0
 31 5024.975600 1.008E-25 1.268E-03.07130.097  522.19920.780.000000          2 0 3          0 0 0 33  2 31       34  2 32      4455505069 5 2 3 0    67.0   69.0
 31 5025.029000 1.093E-25 1.268E-03.07080.097  505.50650.780.000000          2 0 3          0 0 0 33  1 32       34  1 33      4455505069 5 2 3 0    67.0   69.0
 31 5025.039800 5.479E-26 1.362E-03.07370.087  606.18590.740.000000          2 0 3          0 0 0 25 10 15       26 10 16      4455504969 5 2 3 0    51.0   53.0
 31 5025.194500 4.389E-26 1.318E-03.07450.085  628.20190.730.000000          2 0 3          0 0 0 23 11 12       24 11 13      4455504969 5 2 3 0    47.0   49.0
 31 5025.273600 7.488E-26 1.365E-03.07260.091  565.20970.760.000000          2 0 3          0 0 0 28  8 21       29  8 22      4455504969 5 2 3 0    57.0   59.0
 31 5025.305400 7.351E-26 8.549E-04.07150.097  499.79020.780.000000          2 0 3          0 0 0 32  3 30       33  3 31      4455505069 5 2 3 0    65.0   67.0
 31 5025.593900 1.207E-25 1.250E-03.06730.098  482.19100.780.000000          2 0 3          0 0 0 33  0 33       34  0 34      4455505069 5 2 3 0    67.0   69.0
 31 5025.659600 9.779E-26 1.311E-03.07180.095  522.55760.770.000000          2 0 3          0 0 0 31  5 26       32  5 27      4455505069 5 2 3 0    63.0   65.0
 31 5025.779200 8.478E-26 1.346E-03.07230.093  543.85130.760.000000          2 0 3          0 0 0 29  7 22       30  7 23      4455504969 5 2 3 0    59.0   61.0
 31 5025.908300 9.315E-26 1.335E-03.07210.094  529.57660.770.000000          2 0 3          0 0 0 30  6 25       31  6 26      4455505069 5 2 3 0    61.0   63.0
 31 5026.322700 6.793E-26 1.364E-03.07330.089  570.04880.750.000000          2 0 3          0 0 0 26  9 18       27  9 19      4455505069 5 2 3 0    53.0   55.0
 31 5026.515600 9.614E-26 1.008E-03.07150.098  478.43900.780.000000          2 0 3          0 0 0 32  2 31       33  2 32      4455505069 5 2 3 0    65.0   67.0
 31 5026.538100 3.225E-26 1.182E-03.07580.083  641.07610.720.000000          2 0 3          0 0 0 20 12  9       21 12 10      4455505069 5 2 3 0    41.0   43.0
 31 5026.885200 5.781E-26 1.346E-03.07410.088  584.34760.740.000000          2 0 3          0 0 0 24 10 15       25 10 16      4455504969 5 2 3 0    49.0   51.0
 31 5026.957500 4.532E-26 1.289E-03.07490.085  608.04270.730.000000          2 0 3          0 0 0 22 11 12       23 11 13      4455504969 5 2 3 0    45.0   47.0
 31 5027.107500 1.056E-25 1.242E-03.07180.096  495.51740.770.000000          2 0 3          0 0 0 31  4 27       32  4 28      4455504969 5 2 3 0    63.0   65.0
 31 5027.242300 8.089E-26 1.358E-03.07300.091  540.84420.750.000000          2 0 3          0 0 0 27  8 19       28  8 20      4455505069 5 2 3 0    55.0   57.0
 31 5027.740300 1.078E-25 1.310E-03.07210.096  495.54370.770.000000          2 0 3          0 0 0 30  5 26       31  5 27      4455504969 5 2 3 0    61.0   63.0
 31 5027.745800 1.338E-25 1.253E-03.06810.098  455.03920.780.000000          2 0 3          0 0 0 32  1 32       33  1 33      4455505069 5 2 3 0    65.0   67.0
 31 5027.790400 9.252E-26 1.346E-03.07260.093  518.63370.760.000000          2 0 3          0 0 0 28  7 22       29  7 23      4455504969 5 2 3 0    57.0   59.0
 31 5027.961200 1.017E-25 1.328E-03.07230.094  503.49700.760.000000          2 0 3          0 0 0 29  6 23       30  6 24      4455504969 5 2 3 0    59.0   61.0
 31 5028.059100 3.762E-26 4.380E-04.07040.096  499.79020.810.000000          1 3 2          0 0 0 32  4 28       33  3 31      4465505069 6 2 4 0    65.0   67.0
 31 5028.162900 2.152E-26 3.545E-03.07000.084  917.56030.710.000000          2 0 3          0 0 0 17 16  1       17 16  2      4402504969 0 2 3 0    35.0   35.0
 31 5028.178100 3.197E-26 1.132E-03.07630.083  623.43400.720.000000          2 0 3          0 0 0 19 12  7       20 12  8      4455505069 5 2 3 0    39.0   41.0
 31 5028.213100 7.254E-26 1.357E-03.07370.090  547.36830.740.000000          2 0 3          0 0 0 25  9 16       26  9 17      4455504969 5 2 3 0    51.0   53.0
 31 5028.534400 3.882E-26 3.696E-04.07080.097  445.30790.810.000000          1 3 2          0 0 0 30  4 26       31  3 29      4465504969 6 2 4 0    61.0   63.0
 31 5028.680900 4.638E-26 1.258E-03.07530.086  588.72230.730.000000          2 0 3          0 0 0 21 11 10       22 11 11      4455504969 5 2 3 0    43.0   45.0
 31 5028.691100 6.058E-26 1.329E-03.07450.088  563.34820.730.000000          2 0 3          0 0 0 23 10 13       24 10 14      4455504969 5 2 3 0    47.0   49.0
 31 5028.830200 2.447E-26 3.990E-03.07000.083  903.27310.710.000000          2 0 3          0 0 0 16 16  1       16 16  0      4402504969 0 2 3 0    33.0   33.0
